LONGITUDE,LATITUDE,TempNS,TempNW,ndviNS,ndviNW
-14.6647,65.4209,4.11,-1.814705882,2.048390971,0.310060265
37.036,65.1157,7.913625304,-6.787591241,3.413603674,0.717482496
166.0689,65.6328,-0.512138508,-27.83820396,1.801365121,0.008422416
25.6166,65.6917,8.925625319,-7.136651353,3.705074431,0.998076511
88.3226,65.4563,5.876099426,-19.7526195,2.723458896,0.222705348
114.1774,65.4563,4.156324035,-29.91551395,2.372476129,0.019163243
97.9478,65.4701,3.649904471,-26.61918227,2.272167619,0.020603181
104.5522,65.4701,3.67661198,-27.48370851,2.332427519,0.011710378
-19.3657,65.2723,4.058622165,-3.03500214,1.495858166,0.196223174
41.9504,65.3248,7.606335017,-7.763738826,3.484872818,0.577477897
160.5573,65.3342,1.848523207,-27.44491753,2.370088711,0.026279155
151.9982,65.312,4.78856485,-29.24604758,2.678391308,0.044036264
50.5018,65.312,7.445482507,-11.2218762,3.328049412,0.457698346
68.9677,65.2115,5.563706564,-16.69401544,2.772638361,0.25950907
133.5323,65.2115,2.791737452,-37.16915058,2.079508085,0.035403825
72.3415,65.195,4.721320973,-17.50757049,2.558097118,0.144128059
130.1585,65.195,1.603936704,-37.17043613,1.683103652,0.011453568
65.6078,65.1529,6.526435453,-15.85025048,2.850166751,0.33421822
136.8922,65.1529,1.917865429,-36.31484919,2.036788688,0.012473941
75.7127,65.1037,4.855141638,-18.19910749,2.451850495,0.089732758
126.7873,65.1037,4.665710965,-32.0210771,2.429464048,0.033378127
62.2785,65.0192,5.59200468,-15.824922,2.83959108,0.38462067
140.2215,65.0192,-0.199027237,-37.52007782,1.636037495,0.009126022
12.2173,64.9369,8.445887446,-0.960714286,3.072104912,0.654511659
91.6401,65.0337,4.727205597,-22.05728721,2.470249728,0.115250633
110.8599,65.0337,4.235755927,-27.969452,2.396621377,0.015173721
15.1576,65.0613,6.917151727,-5.575630578,2.882996688,0.439517984
79.0658,64.9391,5.765925926,-18.16604289,2.573264512,0.108728909
123.4342,64.9391,6.847637642,-28.42815307,2.608657155,0.072970767
28.2578,64.8937,8.720390625,-7.587226563,3.534205435,0.895708178
174.2344,64.8945,2.212367906,-19.61080235,2.359050541,0.083664741
-23.3797,64.9063,6.095192308,-0.274038462,2.338043972,0.569581438
47.3673,64.8488,8.030898438,-10.20039063,3.407497124,0.671091111
155.1327,64.8488,3.930633803,-28.50367762,2.70027984,0.057160805
33.484,64.8709,8.224903723,-7.333804022,3.366598386,0.816260223
168.8878,64.8847,2.003590945,-24.319516,2.307340943,0.066645497
58.9962,64.8116,5.735591229,-14.928935,2.680975971,0.373777094
143.5038,64.8116,0.224206816,-37.27630239,1.827348329,0.01563453
101.25,64.9455,4.954931774,-26.79005848,2.534280085,0.026365286
19.0803,64.9369,8.348339195,-7.871629543,3.543521947,1.084462225
-16.5498,64.7398,2.659410526,-3.774063158,0.531377789,0.072996207
39.0242,64.4511,9.01232493,-7.465546218,3.536164261,0.670661912
163.4996,64.6943,-0.170287288,-26.76839827,1.873188749,0.011681921
82.3871,64.7035,6.000865801,-18.16627312,2.874053506,0.237279269
120.1129,64.7035,6.825481715,-27.42430201,2.937028817,0.096947066
23.9482,64.1449,9.717048346,-5.586768448,3.813143443,1.256699227
55.7759,64.5316,7.954019802,-12.18522772,3.313241603,0.602872868
146.7241,64.5316,-0.412900673,-34.27748318,1.702855127,0.012099141
94.8981,64.5664,5.129221036,-23.37619613,2.773976555,0.2017926
107.6019,64.5664,4.636650869,-26.53973144,2.597480497,0.033053561
85.6655,64.4008,6.758346582,-18.10675676,3.022870974,0.352613816
116.8345,64.4008,6.137350835,-27.50584726,3.003681765,0.103302671
-21.4318,64.467,6.404152006,-0.295918367,2.52148032,0.761268106
44.3453,64.3197,8.308702595,-8.344231537,3.606868369,0.837489039
158.1547,64.3197,1.8160415,-27.97853152,2.218770148,0.012346239
52.6312,64.1812,8.339983974,-11.31254006,3.531217611,0.755059905
149.8688,64.1812,3.085725742,-29.81680032,2.22989021,0.017631584
171.5537,64.0834,2.784208417,-20.15286573,2.592112637,0.088589364
30.9463,64.0834,8.912060703,-7.685063898,3.488493644,0.863426698
25.7624,63.9949,9.599273901,-5.830576846,3.835424889,1.117791285
176.6723,63.9337,2.61223854,-16.68148643,2.305553722,0.119020963
88.8931,64.0367,6.648410463,-19.14390342,2.960620499,0.367834524
113.6069,64.0367,5.314762671,-27.69364441,2.785473428,0.049461451
98.1031,64.0861,5.338078006,-25.1827503,2.750974666,0.135466739
104.3969,64.0861,5.225382756,-25.8886382,2.65006985,0.04713344
-14.6309,64.5712,4.962601626,-0.708943089,2.10891925,0.479433812
36.0322,63.7967,9.026683609,-6.914739517,3.592669826,0.773526927
166.3034,63.9961,1.628830645,-23.96008065,2.330245803,0.058567408
70.3762,63.8833,6.523987034,-16.1784846,2.847495111,0.31356165
132.1238,63.8833,5.329886456,-34.42550689,2.466582248,0.030658201
67.1538,63.8542,7.495789474,-15.30186235,3.211373261,0.646750215
135.3462,63.8542,4.391163356,-34.57794893,2.354069227,0.013652035
73.6061,63.8411,6.120770791,-16.92726166,2.539988259,0.17649724
128.8939,63.8411,6.57430077,-31.56736927,2.735625535,0.093687508
10.1106,63.7637,8.782690058,-0.457309942,3.585514408,0.992321818
13.1423,63.9458,7.952344068,-3.765063188,3.189582558,0.672596371
63.9534,63.7536,7.843770358,-14.66425081,3.258920931,0.735210209
138.5466,63.7536,0.986772487,-35.98884819,1.770292874,0.004752531
49.5736,63.763,8.738452138,-10.62476578,3.572880029,0.777828859
152.9264,63.763,4.542152466,-29.24117407,2.61728888,0.042092026
16.9097,63.8828,8.744548034,-6.007417917,3.760463986,1.225452891
76.8296,63.7284,6.611500816,-17.23641925,2.562313283,0.187388666
125.6704,63.7284,7.520773931,-28.51735234,2.776215747,0.154731954
-18.9819,63.9743,5.730489335,-0.487515684,1.418031626,0.416880151
41.4421,63.7282,9.245117982,-7.690805533,3.780078133,0.912776396
161.0579,63.7282,1.26019536,-25.56092796,2.065260578,0.030890957
60.7892,63.5821,7.762894629,-13.99938499,3.522740933,1.183819603
141.7108,63.5821,1.551743947,-36.31038162,2.209910977,0.017439026
20.0204,63.8826,9.627842004,-5.675433526,3.759815988,1.266965142
92.0656,63.6204,5.920465686,-20.98366013,2.906900922,0.298808019
110.4344,63.6204,5.753090463,-25.79279574,2.852111178,0.097556277
80.0337,63.5471,6.807257073,-17.31049611,2.950081185,0.284261518
122.4663,63.5471,7.817548175,-26.88585486,2.819971616,0.17913041
101.25,63.5811,5.886988543,-25.56317512,2.75620688,0.106167096
57.6747,63.3406,8.080677126,-12.88943022,3.292507041,0.654280544
144.8253,63.3406,0.687293729,-34.82363861,2.058767652,0.02941013
46.6122,63.2797,8.969262635,-9.55024855,3.923180447,1.068613973
155.8878,63.2797,2.614072848,-27.31808775,2.417829441,0.030614077
83.2071,63.2999,7.065605622,-17.23885903,3.142130826,0.553805846
119.2929,63.2999,7.646757538,-25.73498554,3.117641552,0.236992161
33.531,63.2435,9.079189077,-6.877203144,3.541015241,0.90056116
168.969,63.2435,3.037251656,-19.76287252,2.481314715,0.075233599
28.4289,63.233,10.10174564,-5.899418121,3.822158415,1.046602921
174.0711,63.233,1.895267746,-17.72673308,2.33612469,0.098685421
95.1827,63.1679,5.77076412,-22.6548588,2.901124601,0.254794222
107.3173,63.1679,6.193480066,-24.61931063,2.966625758,0.163721485
-16.9106,63.82,7.666666667,1.788888889,1.425871775,0.520922377
38.6617,63.078,9.770012495,-7.309454394,3.726139112,0.901839653
163.8143,63.1606,2.331182289,-22.3566651,2.252178441,0.111768629
23.4657,63.0276,9.806472632,-4.772806255,3.933359141,1.315800107
54.6223,63.0309,8.957309942,-11.3398914,3.63988559,0.873871427
147.8777,63.0309,1.16716792,-29.88450292,2.16473853,0.03248079
86.3405,62.9911,7.910906812,-17.01107397,3.23675718,0.67421965
116.1595,62.9911,7.073338905,-25.67112411,3.188939555,0.338957027
43.7543,62.7344,9.424482904,-8.056563951,3.879588748,0.966006355
158.7457,62.7344,1.415773935,-25.14698439,1.959773198,0.077567898
11.2512,62.8075,6.519091674,-5.685407906,2.914822511,0.624591661
8.0508,62.6631,6.865924896,-2.052225313,2.591550423,0.632264549
14.8901,62.7951,8.909083263,-4.840664424,3.816356993,1.381606028
51.6429,62.6548,9.741758242,-10.11568047,3.836854379,0.991928842
150.8571,62.6548,3.451035065,-27.48859316,2.466412361,0.036508426
98.2465,62.7088,6.322142556,-23.65499789,2.94786291,0.245258203
104.2535,62.7088,6.260278599,-24.35770367,2.955730778,0.197376205
5.6366,62.3976,9.9,4,3.338132828,1.451856054
17.6381,62.8843,9.725644028,-4.759484778,4.038597667,1.597029282
68.5858,62.5487,8.473992363,-14.50169707,3.273158039,0.717189902
133.9142,62.5487,8.897708952,-30.42698345,3.139296204,0.161187379
89.427,62.627,8.000635324,-17.85480729,3.401142645,0.800223423
113.073,62.627,6.570974576,-25.24597458,3.037761489,0.227793729
71.6798,62.5511,7.876325838,-15.32469241,2.775958846,0.262824215
130.8202,62.5511,8.67985581,-30.3341391,3.017186061,0.142296794
65.5066,62.4782,8.940849257,-13.8196603,3.537924911,1.008972179
136.9933,62.4782,5.609218352,-31.05892099,2.689256928,0.025852602
74.7764,62.4859,7.702979991,-15.95661984,2.759703395,0.182323013
127.7236,62.4859,7.720748299,-29.04570578,3.025602169,0.180226918
-7.2076,62.1899,7.40625,3.125,3.002221689,1.022778392
31.0014,62.4404,9.788282914,-6.302939923,3.851938695,1.104685625
171.4986,62.4404,0.59871959,-18.73149808,1.938281374,0.034593661
62.4549,62.3398,9.097987152,-13.29057816,3.728991608,1.261963765
140.0451,62.3398,-0.543627032,-35.27686056,1.413269244,0.001667535
77.8635,62.3544,7.858813487,-16.20460948,2.93735282,0.36264945
124.6365,62.3544,7.431482273,-27.33498505,3.035396713,0.218140614
36.0054,62.3727,10.08132196,-6.442089552,3.548392738,0.814411247
166.5008,62.3724,3.843897216,-18.62398287,2.686776828,0.135337095
26.0541,62.3372,10.52039417,-4.636932305,3.953440514,1.268741491
176.2274,62.6812,2.127452668,-15.65413081,1.912657445,0.198151052
48.7456,62.2148,9.897041166,-9.508233276,4.033011883,1.205072589
153.7544,62.2148,3.431402831,-26.56211926,2.450022642,0.044584705
59.4427,62.134,8.359474591,-13.36223084,3.683803723,1.238404447
143.0573,62.134,-0.100859845,-34.52381771,1.381719237,0.003855784
80.9304,62.1586,7.845978495,-16.25733333,3.042807755,0.391428463
121.5696,62.1586,7.815741935,-25.48086022,3.091816979,0.284746758
92.4628,62.2172,6.987612132,-19.71870995,3.36168187,0.674490739
110.0372,62.2172,6.732179487,-23.90594017,3.034792807,0.241427183
41.0045,62.1304,9.848448276,-7.477112069,4.140822456,1.351353611
161.4826,62.154,3.600404676,-20.22778777,2.46798547,0.167918781
101.25,62.217,6.890051458,-23.49811321,3.043718626,0.34930499
21.9111,62.1205,10.45416667,-3.465873016,4.031286727,1.596446941
56.4811,61.8621,9.604079861,-11.16688368,3.79031211,1.070655821
146.0189,61.8621,0.765740339,-29.3086409,1.901022473,0.025246378
83.9673,61.9017,8.078509532,-16.15476603,3.110734134,0.580368529
118.5327,61.9017,8.021778742,-24.22997831,3.294710146,0.510749399
45.9379,61.7135,10.00087298,-8.504583151,4.077876566,1.293720914
156.3482,61.8587,2.265939894,-24.21001768,1.859963065,0.088042056
95.4463,61.7776,6.307114797,-21.62627674,3.230571193,0.617106857
107.0537,61.7776,6.835368513,-23.29315307,3.068185072,0.278026151
33.4728,61.6158,10.26637401,-5.776294996,3.941144346,1.220778069
169.0272,61.6158,1.840307018,-16.42030702,2.457336038,0.187963426
9.4916,61.6769,5.363160192,-6.894107377,2.572761555,0.529551745
13.0084,61.6769,8.060541248,-5.544129201,3.370735848,1.063957166
-6.8004,62.0423,7.83364486,3.572897196,2.591755518,0.904446487
28.6038,61.5903,11.23793254,-4.267674113,3.993416913,1.301384152
173.5963,61.9473,2.683512195,-14.91170732,2.019471292,0.149362062
53.5805,61.5255,10.21299385,-10.02361721,4.048274864,1.401946703
148.9195,61.5255,1.844707949,-24.89385156,2.238399194,0.040709684
86.9664,61.5883,8.616131868,-16.13696703,3.569322602,1.174357168
115.5336,61.5883,7.409500876,-24.40170753,3.256606905,0.55103453
6.2772,61.5665,7.048321409,-0.558668134,2.492699148,0.592624136
16.1711,61.6038,10.23813651,-3.733261105,4.094318899,1.958805948
38.3657,61.4707,10.39195251,-6.961873351,3.999510982,1.173412769
164.5263,61.4157,4.177482993,-16.67469388,2.566838104,0.16208801
-1.0232,60.6671,9.111428571,3.791428571,3.36362952,2.245331834
23.8147,61.3995,10.72492281,-3.651830613,3.924941139,1.482529859
69.9111,61.2369,9.688475177,-13.53302305,3.293598369,0.703384341
132.589,61.2369,9.202654867,-29.5450885,3.346245517,0.252137807
98.3779,61.3349,7.168300221,-21.67527594,3.264289773,0.646214217
104.1221,61.3349,6.884944812,-22.82397351,3.115687552,0.33315322
72.8852,61.2151,9.2340124,-14.3908326,3.124033869,0.524535997
129.6148,61.2151,8.471213463,-28.76806909,3.181337947,0.283453118
66.9462,61.1938,10.0895529,-12.67729084,3.443550437,0.911376862
135.5538,61.1938,8.318653079,-28.61280461,3.13497623,0.168430966
89.9219,61.2248,9.009123118,-16.58405669,3.771388726,1.239403649
112.5781,61.2248,7.1625,-23.33169326,3.151899459,0.442805178
43.2251,61.1536,10.26574978,-7.560869565,4.261280764,1.487397557
160.0608,61.3844,4.143348624,-18.81788991,2.640200229,0.265127937
50.7497,61.1263,10.74269214,-9.099866726,4.140495546,1.543762505
151.7503,61.1263,1.937877442,-23.91287744,1.978711699,0.043550471
75.8579,61.1294,9.069791204,-14.86379387,3.327309671,0.714075117
126.6421,61.1294,7.647513321,-27.09271758,3.12491061,0.336048707
64.0015,61.0857,10.11153675,-12.26258352,3.605608569,1.134466762
138.4985,61.0857,2.604683318,-30.10530776,2.289491927,0.013868855
4.7349,61.023,10.6,4.283333333,0,0
19.8836,60.3819,11.02820513,-1.653846154,3.565635614,1.744769431
78.8189,60.9812,9.079135087,-14.97342844,3.317698207,0.590300751
123.6811,60.9812,7.697054886,-25.18473896,3.25471177,0.42793314
61.0877,60.9128,10.03573345,-12.02338998,4.037612166,1.861074663
141.4123,60.9128,2.060599284,-28.18305009,2.223379631,0.034238855
31.0619,60.8106,11.40205633,-4.256504247,2.935472495,0.688922653
171.1452,61.0588,2.212461774,-13.9030581,2.234921847,0.225569775
81.759,60.7728,8.848404494,-15.09397753,3.525671957,0.905701497
120.741,60.7728,8.512044944,-23.33644944,3.354463947,0.673785822
101.25,60.8526,7.570466786,-21.37082585,3.314619749,0.61993501
92.8301,60.8212,7.854361511,-18.26254496,3.64493598,1.282235694
109.6699,60.8212,7.343800539,-22.27070979,3.261195881,0.584272025
35.839,60.7587,10.88206742,-5.996179775,3.888830884,1.08812548
166.6213,60.8703,3.820300752,-14.09758324,2.616135729,0.310827548
58.2151,60.6759,9.261323728,-11.80950023,3.824925721,1.151122668
144.2849,60.6759,2.624221922,-24.91691475,2.52850339,0.11191416
26.2602,60.8929,11.50431034,-3.281834975,3.850377398,1.413134523
47.9961,60.6666,10.76911301,-8.491445295,4.23145376,1.623384621
154.3351,60.7621,2.621287129,-22.21254125,2.022777532,0.147541916
40.6112,60.538,10.55696833,-7.162533937,4.278114326,1.529408168
162.1822,60.3451,3.945264317,-15.99988987,2.582864185,0.146081979
84.6699,60.5077,9.06437613,-14.92576854,3.548563493,0.986539761
117.8301,60.5077,8.249297689,-23.35727232,3.357502924,0.778000502
7.9578,60.4818,5.095942831,-5.804472107,2.400256152,0.482738902
14.5568,60.487,10.52187926,-2.811393554,4.132514394,2.08858355
22.1678,60.6576,11.42982063,-2.083632287,3.663355023,1.645633722
11.25,60.5442,9.896834012,-3.649479873,3.986569214,1.761695461
55.3931,60.3763,10.81833485,-9.621292084,4.107969499,1.452045449
147.1069,60.3763,3.933045455,-20.62445455,2.718917208,0.175438398
95.689,60.3925,7.65835604,-19.35949137,3.576166504,1.149883122
106.811,60.3925,7.635106867,-21.7359709,3.320350605,0.678008708
45.3256,60.1488,10.82724359,-7.785943223,4.215418933,1.560748363
87.5449,60.1907,9.645795247,-14.75978062,3.570228653,1.190804934
114.9551,60.1907,7.440766074,-23.55376197,3.378310756,0.884928369
5.8117,60.0941,9.043179487,0.93025641,3.288769393,1.425186866
17.1776,59.9636,11.92896282,-0.873336595,4.041273894,2.237017313
52.6302,60.0154,11.13662684,-9.023253676,4.159445725,1.744894126
149.8557,60.1584,3.739988459,-17.69203693,2.531460347,0.217795726
33.4206,59.9974,11.31458237,-4.923488694,4.085014412,1.29169835
169.5065,60.51,4.060798122,-10.81173709,2.560538738,0.449619992
71.1379,59.919,10.24614675,-13.16506691,3.726048479,1.1375703
131.3621,59.919,8.99418551,-28.03636364,3.305635421,0.455201275
28.9413,59.4541,12.10431766,-3.252197379,4.165103381,1.522601787
68.2806,59.9009,10.81779113,-12.09708872,3.343330206,0.75523811
134.2194,59.9009,9.548684818,-27.23724042,3.376338202,0.507218543
74,59.8755,9.969806094,-13.80383195,3.79676412,1.235774385
128.5,59.8755,7.925497455,-26.83924109,3.17053141,0.446514427
98.4979,59.9629,8.280533824,-19.11909802,3.58276411,1.223567896
104.0021,59.9629,7.898802395,-20.64431138,3.554411923,1.077404953
65.4375,59.8205,11.19833641,-11.07721811,3.625670625,1.119310674
137.0625,59.8205,5.690955473,-25.96502783,2.940954217,0.148113386
38.0917,59.8697,11.27396122,-6.355540166,3.94865935,1.176601725
164.1869,60.2034,4.697289157,-13.50391566,2.517362109,0.309249353
76.8575,59.7713,9.863670065,-14.0918443,3.753470324,1.231996559
125.6425,59.7713,7.530851064,-24.08654024,3.137697216,0.425570902
90.379,59.8283,9.661869505,-15.23188339,3.838729602,1.330514194
112.121,59.8283,8.084497918,-21.06612679,3.632991949,1.177106421
-1.453,60.1913,9.220588235,4.331372549,3.583780605,2.333054806
24.1303,60.2741,11.76552962,-1.813644524,3.938266514,1.670466122
62.6184,59.678,11.24767442,-10.66218605,3.980772532,1.569032917
139.8816,59.678,3.802409639,-23.63989805,2.816614071,0.090819948
49.9336,59.5951,11.56764432,-8.227560521,4.256283409,1.697424284
152.6083,59.7001,4.502597403,-16.31744777,2.641286105,0.240499048
79.7016,59.6083,9.892913753,-14.02592075,3.421209697,0.690560248
122.7984,59.6083,7.859086673,-23.14552656,3.242864455,0.620205432
42.7344,59.5761,11.20232883,-6.898369818,4.328451474,1.658456092
160.5137,59.1884,4.072149123,-14.29671053,3.239237164,0.215918955
59.8323,59.4737,10.36437588,-10.75928004,4.085926881,1.956379646
142.5128,59.6647,5.060092654,-19.26465917,2.958933663,0.237926222
18.709,59.8053,11.80510638,-0.558297872,3.922041239,2.012428153
101.25,59.4874,8.718577445,-18.37061301,3.759929291,1.518957076
82.5243,59.389,9.721816479,-13.91352996,3.513325203,0.827283166
119.9757,59.389,8.629160806,-22.43220816,3.514450995,0.926387852
93.1687,59.4302,8.211095506,-16.92720037,3.723606892,1.222730367
109.3314,59.4302,7.960177819,-20.66930276,3.592135116,1.190537573
9.5817,59.4584,10.39296512,-1.20005814,3.97473599,1.897123718
12.8002,59.3633,11.58311445,-0.697842402,3.762908721,2.109681098
57.0881,59.2085,10.99769086,-9.485579642,3.950060825,1.383394949
145.3866,59.6322,5.180589681,-18.15761671,2.951480273,0.233188242
31.1144,59.1878,12.0142992,-3.837848042,4.29102244,1.541459522
47.3006,59.1184,11.5835461,-7.737068558,4.233493098,1.562663917
154.4306,59.3441,5.273928571,-15.33714286,2.463722118,0.256963352
35.6646,59.1502,11.54086833,-5.431382728,4.187698027,1.366500143
166.236,59.8793,4.858823529,-10.57058824,2.723734527,0.576040488
85.3187,59.1169,10.14647087,-13.49801042,3.578811881,1.002345205
117.1813,59.1169,6.989744802,-24.18757089,3.077805377,0.399190528
-3.914,58.5367,10.12883295,4.420366133,3.61862235,2.759918047
26.5931,58.9295,12.14590069,-2.48908776,3.74760878,1.369603098
7.143,58.9385,7.955307263,-1.152971051,3.294708591,1.268547223
15.4105,58.9197,11.97165392,-0.082743786,4.091244688,2.383130489
40.2167,58.9502,11.7705603,-6.424264008,4.217363641,1.283352702
161.9945,59.0756,3.393762575,-14.54855801,2.064900527,0.213473222
95.912,59.0106,8.837210402,-17.04973995,3.739348118,1.54757506
106.588,59.0106,7.894320871,-20.61623284,3.477941377,1.088121293
54.3936,58.8835,11.52721218,-8.800285442,4.078450271,1.442353444
147.974,59.4744,5.189655172,-16.14425287,2.833920758,0.249859834
22.6388,58.5567,12.26404199,-0.660367454,4.049562406,1.983109539
88.079,58.7969,10.55640781,-13.31400667,3.773407317,1.380971634
114.421,58.7969,5.745867176,-24.38418538,2.613753371,0.220516133
69.5184,58.6002,11.04767386,-12.13630695,3.879782566,1.343563296
132.9816,58.6002,8.126282974,-27.14019185,3.368684392,0.713313534
72.2745,58.5956,10.79501677,-12.76387159,3.711867155,1.157287568
130.2255,58.5956,7.552065322,-27.47435159,3.183002895,0.556473516
44.7239,58.5878,12.00321961,-6.813983662,4.344833614,1.822866733
158.3627,58.0024,5.003017241,-11.57068966,3.285556309,0.397643154
66.7718,58.5453,11.57630947,-11.0226814,3.638215374,1.016248829
135.7282,58.5453,6.917236399,-24.30125181,3.15973849,0.505886038
75.0318,58.5323,10.52463908,-13.26828681,3.839970883,1.434376381
127.4683,58.5323,7.162206235,-24.81213429,3.087359292,0.359572736
51.7477,58.5016,12.01320845,-8.192987512,4.008068879,1.306694789
151.3894,58.9898,3.620454545,-14.10340909,2.613851857,0.200208897
98.6079,58.5914,9.703703704,-16.23458393,3.741804036,1.529922519
103.8921,58.5914,8.515055315,-18.54718615,3.785413561,1.426420218
64.0433,58.4307,11.89812139,-10.12490366,3.986518635,1.622532276
138.4568,58.4307,3.865449303,-21.70802499,2.780501642,0.15563498
77.782,58.4116,10.52771896,-13.4112127,3.956283518,1.664580629
124.718,58.4116,7.331482376,-21.9935297,3.018173267,0.438949896
5.6844,58.7556,10.95396825,3.012698413,4.105230644,2.550832447
17.1958,58.9119,12.584,1.0302,3.920525411,2.324663508
90.8007,58.4357,10.55780347,-13.47369942,3.982730939,1.616054553
111.6993,58.4357,7.920626506,-20.06472289,3.5657144,1.215910962
33.3502,58.3793,11.70918762,-4.708704062,4.385101193,1.563622349
-6.6867,58.1419,10.47151703,4.83003096,3.348897853,2.522856421
28.9373,58.3305,12.29580318,-3.289387361,4.264753711,1.690319549
61.341,58.2565,12.00778907,-9.132510885,4.040529817,1.745795074
140.6171,58.5288,4.802166477,-18.77571266,2.651278894,0.242715985
37.794,58.2705,12.25501697,-5.384149297,3.64791969,0.981401694
164.1492,58.8814,4.954545455,-10.67132867,2.615987721,0.576495341
80.5176,58.2354,10.49417758,-13.21014071,3.877185083,1.519203525
121.9824,58.2354,7.445851528,-22.77826298,3.097225604,0.56689331
11.8872,58.3831,12.18487032,1.093804035,4.175779635,2.655838402
-2.5426,57.601,10.96494845,4.557388316,4.00962269,3.156058944
24.8732,58.2011,12.3332208,-1.601282917,4.30327994,1.815345203
49.1428,58.066,12.52296837,-7.357712895,3.808405917,1.030534109
58.6731,58.0234,11.05245981,-9.592791038,4.084982971,1.663714667
101.25,58.121,9.661154219,-15.24345296,3.875301874,1.711817643
42.2243,58.0021,12.73040936,-5.801705653,4.189495634,1.324098683
160.2839,57.9964,3.602260442,-13.51759214,2.630328101,0.177714042
83.2317,58.0065,10.68779297,-12.62495117,3.733948741,1.226159434
119.2683,58.0065,6.747073171,-23.85765854,2.767208959,0.29855375
93.4807,58.0425,10.28089669,-13.8501462,3.877867017,1.370508266
109.0193,58.0425,8.475608569,-19.06533593,3.7863598,1.628960854
8.3379,58.385,11.46410959,2.079178082,4.139313875,2.592906355
13.654,57.8464,11.5870715,0.231096964,4.200702359,2.480940167
19.1348,57.8872,12.39230769,1.138461538,3.025084448,1.864386949
56.04,57.7335,12.0351697,-8.536055091,3.790643299,1.136137943
85.9182,57.7283,11.10073746,-12.1193707,4.021573818,1.809852355
46.5976,57.5748,12.74610454,-6.789398422,4.174338259,1.54282911
156.8953,57.2715,5.734285714,-10.32190476,3.205612297,0.489645386
96.1172,57.6307,10.16515525,-14.75036964,3.903967172,1.631892153
106.3828,57.6307,8.646794872,-19.01967456,3.786879393,1.664629604
-7.351,57.457,10.85909091,4.845454545,3.343475863,2.651265584
31.1603,57.5582,12.27591494,-3.768249258,4.212985457,1.623341283
35.4814,57.5374,12.23052527,-4.747274529,4.298292148,1.332661153
-4.4501,57.387,9.932520776,2.66232687,3.605594929,2.41065537
26.8962,57.4273,12.38216592,-2.54177844,4.259290503,1.663923419
53.4353,57.3904,12.43920596,-8.069230769,3.836893476,1.14389176
88.5723,57.406,11.31373327,-11.95944472,4.068023896,1.822512915
7.0729,58.0059,11.51428571,2.957142857,4.266141832,2.546231747
15.8219,57.3478,12.14894486,0.981143635,4.333719024,2.846460648
39.8182,57.3607,13.09121588,-5.179900744,4.064279058,1.008877132
162.2532,57.2976,5.463893805,-10.15840708,2.735515397,0.480190876
70.6679,57.2921,11.76215813,-11.735455,3.655130325,0.954369811
131.8321,57.2921,5.796871897,-28.35278054,2.86599704,0.243309986
68.0127,57.2606,11.84838389,-11.31392342,3.676316728,0.968986304
134.4873,57.2606,6.807164179,-24.44298507,3.196702205,0.542113959
73.3288,57.2668,11.45926295,-12.15791833,3.829370107,1.128951307
129.1712,57.2668,5.600747012,-27.43794821,2.715786309,0.15690985
65.3706,57.1717,12.22378109,-10.43104478,3.70705089,1.03546233
137.1227,57.1745,4.460869565,-20.38405797,2.820761997,0.304863096
75.9879,57.1856,11.15269461,-12.76826347,3.846198176,1.153727524
126.5121,57.1856,5.821856287,-24.52200599,2.812802113,0.083017533
22.5835,56.9457,12.66298507,-0.273507463,4.186910999,2.100756772
98.7088,57.2198,10.18290982,-14.29885401,3.920214646,1.80132815
103.7912,57.2198,9.229776675,-16.62173697,3.810723511,1.706412667
62.7492,57.0255,12.64196787,-9.03815261,3.711134539,0.939605658
139.1182,57.4523,4.096659243,-18.02650334,2.639025248,0.371388608
78.6382,57.05,11.16343172,-12.76333167,3.752868755,1.116702554
123.8618,57.05,6.641733467,-23.04463928,2.876432639,0.239896628
158.3716,57.0271,4.357607608,-11.71351351,3.200847561,0.297113182
50.8742,56.9925,13.11746111,-7.339939789,3.912666852,1.310261191
91.1901,57.0459,11.10255639,-11.81503759,4.087504679,1.692397011
111.3099,57.0459,5.694589178,-20.5002004,2.652322711,0.437825161
81.2729,56.8621,11.22389336,-12.29054326,3.8530764,1.411767534
121.2271,56.8621,6.410120846,-23.44375629,2.906375745,0.150296126
60.1507,56.8236,12.06770938,-8.813572149,3.914504177,1.626981952
10.0328,57.0883,12.54330579,2.361652893,3.819809327,2.562250035
18.4458,57.3374,12.45176471,2.092352941,3.867979072,2.434915657
33.2854,56.752,11.96876562,-4.525737131,4.399205639,1.686620196
-5.5406,56.8502,11.02122449,4.599387755,3.530134862,2.38155376
29.1002,56.6885,12.51719777,-3.139656045,4.405594809,1.607641157
101.25,56.7533,9.630050505,-13.57727273,3.810727192,1.771649336
37.5131,56.6646,13.01232946,-4.465992926,4.183505976,1.282906103
83.8863,56.6246,11.70248857,-11.34103606,3.789886092,1.17023524
93.7686,56.657,10.79023279,-12.19757085,3.874957202,1.508935126
57.5706,56.5692,11.81348201,-9.63588444,3.903467069,1.119928383
-2.9172,56.4968,10.83051823,3.646737044,3.948854294,2.963735234
25.0062,56.4705,12.80932029,-1.311740474,4.21098349,1.770460372
41.7433,56.4233,13.77282443,-5.069516539,4.123098277,1.29174102
160.7567,56.4233,4.852240326,-11.76120163,2.784749899,0.40762886
